Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
065.03175,SITA Brueil (ex DEXEL et ex PIRES),2014,Air,Méthane (CH4),124000,kg/an
065.03183,AZALYS,2014,Air,Mercure et composés (exprimés en tant que Hg),12.5,kg/an
065.03183,AZALYS,2014,Air,CO2 Total d'origine non biomasse uniquement,58100000,kg/an
065.03183,AZALYS,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),124000000,kg/an
065.03183,AZALYS,2014,Air,CO2 Total d'origine biomasse uniquement,65500000,kg/an
065.03198,SUEZ R&V IDF - CRISTAL,2014,Air,Mercure et composés (exprimés en tant que Hg),11.5,kg/an
065.03218,Chaufferie de Parly 2,2014,Air,CO2 Total d'origine non biomasse uniquement,28600000,kg/an
065.03218,Chaufferie de Parly 2,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),28600000,kg/an
065.03227,Technocentre Renault,2014,Air,CO2 Total d'origine non biomasse uniquement,11100000,kg/an
065.03227,Technocentre Renault,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11100000,kg/an
065.03232,Raffinerie du Midi,2014,Air,Composés organiques volatils non méthaniques (COVNM),40100,kg/an
065.03241,SAINT-GOBAIN-ABRASIFS,2014,Air,Composés organiques volatils non méthaniques (COVNM),59300,kg/an
065.03268,Usine de Flins,2014,Air,Composés organiques volatils non méthaniques (COVNM),384000,kg/an
065.03268,Usine de Flins,2014,Air,Hydrochlorofluorocarbures (HCFC),6.93,kg/an
065.03268,Usine de Flins,2014,Air,Hydroflurocarbures (HFC),155,kg/an
065.03268,Usine de Flins,2014,Air,CO2 Total d'origine non biomasse uniquement,41500000,kg/an
065.03268,Usine de Flins,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),41500000,kg/an
065.03268,Usine de Flins,2014,Eau (direct),Nickel et composés (exprimés en tant que Ni),220,kg/an
065.03268,Usine de Flins,2014,Eau (direct),Phénols (en tant que C total),21,kg/an
065.03268,Usine de Flins,2014,Eau (direct),Zinc et composés (exprimés en tant que Zn),150,kg/an
065.03273,VALENE,2014,Air,CO2 Total d'origine non biomasse uniquement,15400000,kg/an
065.03273,VALENE,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),35900000,kg/an
065.03273,VALENE,2014,Air,CO2 Total d'origine biomasse uniquement,20500000,kg/an
065.03288,TOTAL RAFFINAGE FRANCE,2014,Air,Composés organiques volatils non méthaniques (COVNM),40400,kg/an
065.03289,Ciments Calcia usine de Gargenville,2014,Air,Cobalt et composés (exprimés en tant que Co),121,kg/an
065.03289,Ciments Calcia usine de Gargenville,2014,Air,Cuivre et composés (exprimés en tant que Cu),199,kg/an
065.03289,Ciments Calcia usine de Gargenville,2014,Air,Mercure et composés (exprimés en tant que Hg),27.3,kg/an
065.03289,Ciments Calcia usine de Gargenville,2014,Air,Nickel et composés (exprimés en tant que Ni),70.3,kg/an
065.03289,Ciments Calcia usine de Gargenville,2014,Air,Oxydes d'azote (NOx/NO2),372000,kg/an
065.03289,Ciments Calcia usine de Gargenville,2014,Air,Zinc et composés (exprimés en tant que Zn),240,kg/an
065.03289,Ciments Calcia usine de Gargenville,2014,Air,Thallium et ses composés (exprimés en tant que Tl),57.6,kg/an
065.03289,Ciments Calcia usine de Gargenville,2014,Air,CO2 Total d'origine non biomasse uniquement,280000000,kg/an
065.03289,Ciments Calcia usine de Gargenville,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),290000000,kg/an
065.03289,Ciments Calcia usine de Gargenville,2014,Air,CO2 Total d'origine biomasse uniquement,10300000,kg/an
065.03296,Centre de Stockage de Déchets Ultimes de Guitrancourt,2014,Air,Méthane (CH4),173000,kg/an
065.03322,SARP Industries,2014,Air,CO2 Total d'origine non biomasse uniquement,99900000,kg/an
065.03322,SARP Industries,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),99900000,kg/an
065.03325,PCAS,2014,Air,Composés organiques volatils non méthaniques (COVNM),83000,kg/an
065.03325,PCAS,2014,Air,Hydrochlorofluorocarbures (HCFC),9.3,kg/an
065.03325,PCAS,2014,Eau (direct),"Dichlorométhane (DCM, chlorure de méthylène)",68.3,kg/an
065.03329,Isobox,2014,Air,Composés organiques volatils non méthaniques (COVNM),64600,kg/an
065.03431,AUCHAN PLAISIR,2014,Air,Hydroflurocarbures (HFC),1450,kg/an
065.03449,PEUGEOT CITROËN POISSY SNC,2014,Air,Composés organiques volatils non méthaniques (COVNM),292000,kg/an
065.03449,PEUGEOT CITROËN POISSY SNC,2014,Air,Hydrochlorofluorocarbures (HCFC),26,kg/an
065.03449,PEUGEOT CITROËN POISSY SNC,2014,Air,Hydroflurocarbures (HFC),794,kg/an
065.03449,PEUGEOT CITROËN POISSY SNC,2014,Air,CO2 Total d'origine non biomasse uniquement,35000000,kg/an
065.03449,PEUGEOT CITROËN POISSY SNC,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),35000000,kg/an
065.03449,PEUGEOT CITROËN POISSY SNC,2014,Eau (direct),Nickel et composés (exprimés en tant que Ni),36.5,kg/an
065.03451,FAREVA POISSY,2014,Air,Composés organiques volatils non méthaniques (COVNM),41700,kg/an
065.03464,Centre de Production Thermique EDF de PORCHEVILLE,2014,Air,Cobalt et composés (exprimés en tant que Co),26.2,kg/an
065.03464,Centre de Production Thermique EDF de PORCHEVILLE,2014,Air,Nickel et composés (exprimés en tant que Ni),174,kg/an
065.03464,Centre de Production Thermique EDF de PORCHEVILLE,2014,Air,Oxydes de soufre (SOx/SO2),178000,kg/an
065.03464,Centre de Production Thermique EDF de PORCHEVILLE,2014,Air,Oxydes d'azote (NOx/NO2),105000,kg/an
065.03464,Centre de Production Thermique EDF de PORCHEVILLE,2014,Air,Vanadium et ses composés,85.5,kg/an
065.03464,Centre de Production Thermique EDF de PORCHEVILLE,2014,Air,CO2 Total d'origine non biomasse uniquement,71300000,kg/an
065.03464,Centre de Production Thermique EDF de PORCHEVILLE,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),71300000,kg/an
065.03464,Centre de Production Thermique EDF de PORCHEVILLE,2014,Eau (direct),Cuivre et composés (exprimés en tant que Cu),82.4,kg/an
065.03465,ALPA,2014,Air,Cadmium et composés (exprimés en tant que Cd),96,kg/an
065.03465,ALPA,2014,Air,Cobalt et composés (exprimés en tant que Co),13,kg/an
065.03465,ALPA,2014,Air,Mercure et composés (exprimés en tant que Hg),64.1,kg/an
065.03465,ALPA,2014,Air,Zinc et composés (exprimés en tant que Zn),760,kg/an
065.03465,ALPA,2014,Air,CO2 Total d'origine non biomasse uniquement,50600000,kg/an
065.03465,ALPA,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),50600000,kg/an
065.03465,ALPA,2014,Eau (direct),Demande chimique en oxygène (DCO),204000,kg/an
065.03481,STEP - ROSNY-SUR-SEINE,2014,Eau (direct),Demande chimique en oxygène (DCO),229000,kg/an
065.03493,chaufferie de Bel Air,2014,Air,CO2 Total d'origine non biomasse uniquement,10300000,kg/an
065.03493,chaufferie de Bel Air,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10300000,kg/an
065.03496,Stockage Souterrain de Saint-Illiers-La-Ville,2014,Air,Méthane (CH4),101000,kg/an
065.03523,CVD Thiverval-Grignon,2014,Air,Oxydes d'azote (NOx/NO2),132000,kg/an
065.03523,CVD Thiverval-Grignon,2014,Air,CO2 Total d'origine non biomasse uniquement,64600000,kg/an
065.03523,CVD Thiverval-Grignon,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),150000000,kg/an
065.03523,CVD Thiverval-Grignon,2014,Air,CO2 Total d'origine biomasse uniquement,85600000,kg/an
065.03565,Thales Electron Device (Unité de Vélizy),2014,Air,Hydroflurocarbures (HFC),1450,kg/an
065.03571,VELIDIS Chaufferie Vélizy V3,2014,Air,CO2 Total d'origine non biomasse uniquement,40100000,kg/an
065.03571,VELIDIS Chaufferie Vélizy V3,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),40100000,kg/an
065.03580,VERSEO,2014,Air,CO2 Total d'origine non biomasse uniquement,33200000,kg/an
065.03580,VERSEO,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),33200000,kg/an
065.03800,ELIS Brétigny,2014,Eau (indirect),Carbone organique total (en tant que C total ou DCO/3),61700,kg/an
065.03800,ELIS Brétigny,2014,Eau (indirect),Demande biologique en oxygène (DBO5),76100,kg/an
065.03800,ELIS Brétigny,2014,Eau (indirect),Demande chimique en oxygène (DCO),184000,kg/an
065.03930,sanofi recherche et développement,2014,Air,Hydroflurocarbures (HFC),237,kg/an
065.03970,IMPRIMERIE HELIO CORBEIL,2014,Air,Composés organiques volatils non méthaniques (COVNM),398000,kg/an
065.03972,X-FAB France,2014,Air,Hexafluorure de soufre (SF6),83,kg/an
065.03972,X-FAB France,2014,Air,Hydroflurocarbures (HFC),1730,kg/an
065.03972,X-FAB France,2014,Air,Perfluorocarbures (PFC),13900,kg/an
065.03972,X-FAB France,2014,Air,Protoxyde d'azote (N2O),25600,kg/an
065.03972,X-FAB France,2014,Eau (direct),Fluorures (en tant que F total),4350,kg/an
065.04212,GRAND PARIS SUD ENERGIE POSITIVE,2014,Air,CO2 Total d'origine non biomasse uniquement,49400000,kg/an
065.04212,GRAND PARIS SUD ENERGIE POSITIVE,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),49400000,kg/an
065.04288,Chaufferie de la copro GRIGNY II,2014,Air,CO2 Total d'origine non biomasse uniquement,11100000,kg/an
065.04288,Chaufferie de la copro GRIGNY II,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11100000,kg/an
065.04504,PANHARD LEVASSOR,2014,Eau (indirect),Chloro-alkanes (C10-C13),3.65,kg/an
065.04556,ENORIS (LB),2014,Air,Oxydes de soufre (SOx/SO2),167000,kg/an
065.04556,ENORIS (LB),2014,Air,Oxydes d'azote (NOx/NO2),101000,kg/an
065.04556,ENORIS (LB),2014,Air,CO2 Total d'origine non biomasse uniquement,57600000,kg/an
065.04556,ENORIS (LB),2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),120000000,kg/an
065.04556,ENORIS (LB),2014,Air,CO2 Total d'origine biomasse uniquement,62200000,kg/an
065.04644,SLEEVER INTERNATIONAL MORANGIS,2014,Air,Composés organiques volatils non méthaniques (COVNM),107000,kg/an
065.04715,Eau du Sud Parisien ESP,2014,Eau (direct),Aluminium et composés (exprimés en tant que Al),16600,kg/an
065.04996,Centrale Thermique du domaine du Bois des Roches,2014,Air,CO2 Total d'origine non biomasse uniquement,19200000,kg/an
065.04996,Centrale Thermique du domaine du Bois des Roches,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),19200000,kg/an
065.05082,SEMARIV- CITD,2014,Air,Oxydes d'azote (NOx/NO2),168000,kg/an
065.05082,SEMARIV- CITD,2014,Air,CO2 Total d'origine non biomasse uniquement,83600000,kg/an
065.05082,SEMARIV- CITD,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),83600000,kg/an
065.05082,SEMARIV- CITD,2014,Air,CO2 Total d'origine biomasse uniquement,83600000,kg/an
065.05094,PMC ISOCHEM VERT-LE-PETIT,2014,Air,Chloroforme (trichlorométhane),1460,kg/an
065.05094,PMC ISOCHEM VERT-LE-PETIT,2014,Air,"Dichlorométhane (DCM, chlorure de méthylène)",1620,kg/an
065.05130,Chaufferie IDEX ENERGIES RESEAUX,2014,Air,CO2 Total d'origine non biomasse uniquement,13900000,kg/an
065.05130,Chaufferie IDEX ENERGIES RESEAUX,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13900000,kg/an
065.05248,KUEHNE NAGEL AGENCE 27,2014,Air,Hydroflurocarbures (HFC),124,kg/an
065.05306,LFB BIOMEDICAMENTS,2014,Air,Composés organiques volatils non méthaniques (COVNM),310000,kg/an
065.05307,ENERLIS,2014,Air,CO2 Total d'origine non biomasse uniquement,15300000,kg/an
065.05307,ENERLIS,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15300000,kg/an
065.05334,JR,2014,Eau (indirect),Nickel et composés (exprimés en tant que Ni),47,kg/an
065.05345,Centre de Valorisation Energétique d'Argenteuil,2014,Air,CO2 Total d'origine non biomasse uniquement,65700000,kg/an
065.05345,Centre de Valorisation Energétique d'Argenteuil,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),153000000,kg/an
065.05345,Centre de Valorisation Energétique d'Argenteuil,2014,Air,CO2 Total d'origine biomasse uniquement,87100000,kg/an
065.05451,3M France,2014,Air,Composés organiques volatils non méthaniques (COVNM),102000,kg/an
065.05584,PLACOPLATRE,2014,Air,CO2 Total d'origine non biomasse uniquement,20700000,kg/an
065.05584,PLACOPLATRE,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),20700000,kg/an
065.05836,FLEX N GATE FRANCE,2014,Air,Composés organiques volatils non méthaniques (COVNM),328000,kg/an
065.05910,GRIFFINE ENDUCTION,2014,Air,Composés organiques volatils non méthaniques (COVNM),61200,kg/an
065.05963,BOUQUEVAL ENERGIE,2014,Air,Oxydes d'azote (NOx/NO2),203000,kg/an
065.05963,BOUQUEVAL ENERGIE,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),143000000,kg/an
065.05963,BOUQUEVAL ENERGIE,2014,Air,CO2 Total d'origine biomasse uniquement,143000000,kg/an
065.05997,AEROPORTS DE PARIS - CDG L Pôle Production d'Energie,2014,Air,CO2 Total d'origine non biomasse uniquement,26500000,kg/an
065.05997,AEROPORTS DE PARIS - CDG L Pôle Production d'Energie,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),67000000,kg/an
065.05997,AEROPORTS DE PARIS - CDG L Pôle Production d'Energie,2014,Air,CO2 Total d'origine biomasse uniquement,40500000,kg/an
065.06043,AUROR'ENVIRONNEMENT,2014,Air,Mercure et composés (exprimés en tant que Hg),21.3,kg/an
065.06043,AUROR'ENVIRONNEMENT,2014,Air,CO2 Total d'origine non biomasse uniquement,60600000,kg/an
065.06043,AUROR'ENVIRONNEMENT,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),141000000,kg/an
065.06043,AUROR'ENVIRONNEMENT,2014,Air,CO2 Total d'origine biomasse uniquement,80200000,kg/an
065.06103,Chromalloy,2014,Air,Cobalt et composés (exprimés en tant que Co),6.18,kg/an
065.06112,CYEL,2014,Air,Oxydes de soufre (SOx/SO2),249000,kg/an
065.06112,CYEL,2014,Air,Oxydes d'azote (NOx/NO2),155000,kg/an
065.06112,CYEL,2014,Air,CO2 Total d'origine non biomasse uniquement,36900000,kg/an
065.06112,CYEL,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),59700000,kg/an
065.06112,CYEL,2014,Air,CO2 Total d'origine biomasse uniquement,22900000,kg/an
065.06146,SAREN,2014,Air,CO2 Total d'origine non biomasse uniquement,55100000,kg/an
065.06146,SAREN,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),127000000,kg/an
065.06146,SAREN,2014,Air,CO2 Total d'origine biomasse uniquement,72400000,kg/an
065.06166,SEGO,2014,Air,Composés organiques volatils non méthaniques (COVNM),132000,kg/an
065.06233,CPCU - CENTRALE DE BERCY,2014,Air,CO2 Total d'origine non biomasse uniquement,21700000,kg/an
065.06233,CPCU - CENTRALE DE BERCY,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),21700000,kg/an
065.06236,Chaufferie de VAUGIRARD,2014,Air,Oxydes de soufre (SOx/SO2),194000,kg/an
065.06236,Chaufferie de VAUGIRARD,2014,Air,Oxydes d'azote (NOx/NO2),101000,kg/an
065.06236,Chaufferie de VAUGIRARD,2014,Air,CO2 Total d'origine non biomasse uniquement,55900000,kg/an
065.06236,Chaufferie de VAUGIRARD,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),55900000,kg/an
065.06240,Chaufferie de GRENELLE,2014,Air,CO2 Total d'origine non biomasse uniquement,22500000,kg/an
065.06240,Chaufferie de GRENELLE,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),22500000,kg/an
065.06261,COCA-COLE EUROPEAN PARTNERS,2014,Eau (indirect),Demande chimique en oxygène (DCO),390000,kg/an
065.06266,CEVE,2014,Air,CO2 Total d'origine non biomasse uniquement,17400000,kg/an
065.06266,CEVE,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17400000,kg/an
065.06270,Chaufferie ENERTHERM,2014,Air,CO2 Total d'origine non biomasse uniquement,22600000,kg/an
065.06270,Chaufferie ENERTHERM,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),22600000,kg/an
065.06271,CENEVIA,2014,Air,CO2 Total d'origine non biomasse uniquement,18300000,kg/an
065.06271,CENEVIA,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),18300000,kg/an
065.06277,Safran Aircraft Engines,2014,Air,CO2 Total d'origine non biomasse uniquement,11000000,kg/an
065.06277,Safran Aircraft Engines,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11000000,kg/an
065.06294,ISOCHEM,2014,Air,Chloroforme (trichlorométhane),1340,kg/an
065.06294,ISOCHEM,2014,Air,"Dichlorométhane (DCM, chlorure de méthylène)",4040,kg/an
065.06295,GENNEVILLIERS ENERGIE,2014,Air,CO2 Total d'origine non biomasse uniquement,20000000,kg/an
065.06295,GENNEVILLIERS ENERGIE,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),20000000,kg/an
065.06303,KALITA,2014,Air,CO2 Total d'origine non biomasse uniquement,11000000,kg/an
065.06303,KALITA,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11000000,kg/an
065.06325,SOCLIS,2014,Air,CO2 Total d'origine non biomasse uniquement,19300000,kg/an
065.06325,SOCLIS,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),19300000,kg/an
065.06328,GALVANOPLAST Paris,2014,Eau (indirect),Nickel et composés (exprimés en tant que Ni),69.3,kg/an
065.06332,Rubis Terminal Villeneuve la Garenne,2014,Air,Composés organiques volatils non méthaniques (COVNM),37000,kg/an
065.06333,ENGIE Chaufferie de Meudon,2014,Air,CO2 Total d'origine non biomasse uniquement,24500000,kg/an
065.06333,ENGIE Chaufferie de Meudon,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),24500000,kg/an
065.06347,SOPROREAL,2014,Eau (indirect),Demande biologique en oxygène (DBO5),96900,kg/an
065.06347,SOPROREAL,2014,Eau (indirect),Demande chimique en oxygène (DCO),252000,kg/an
065.06348,AULNAY 3000,2014,Air,CO2 Total d'origine non biomasse uniquement,20200000,kg/an
065.06348,AULNAY 3000,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),20200000,kg/an
065.06356,Societe de Distribution de Chaleur de Bagnolet,2014,Air,CO2 Total d'origine non biomasse uniquement,28300000,kg/an
065.06356,Societe de Distribution de Chaleur de Bagnolet,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),28300000,kg/an
065.06365,SEMECO (et IDEX ENERGIES),2014,Air,CO2 Total d'origine non biomasse uniquement,22900000,kg/an
065.06365,SEMECO (et IDEX ENERGIES),2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),22900000,kg/an
065.06379,L'EUROPENNE D'EMBOUTEILLAGE,2014,Eau (indirect),Demande biologique en oxygène (DBO5),186000,kg/an
065.06379,L'EUROPENNE D'EMBOUTEILLAGE,2014,Eau (indirect),Demande chimique en oxygène (DCO),295000,kg/an
065.06415,CHAUFFERIE S.G.R.M.,2014,Air,CO2 Total d'origine non biomasse uniquement,10300000,kg/an
065.06415,CHAUFFERIE S.G.R.M.,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10300000,kg/an
065.06442,Plaine Commune Energie,2014,Air,CO2 Total d'origine non biomasse uniquement,11400000,kg/an
065.06442,Plaine Commune Energie,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11400000,kg/an
065.06446,Plaine Commune Energie (centrale Fort de l'Est),2014,Air,CO2 Total d'origine non biomasse uniquement,48400000,kg/an
065.06446,Plaine Commune Energie (centrale Fort de l'Est),2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),48400000,kg/an
065.06449,PSA PEUGEOT CITROEN,2014,Air,Hydrochlorofluorocarbures (HCFC),1.1,kg/an
065.06453,TIRU,2014,Air,Antimoine et composés (exprimés en tant que Sb),12,kg/an
065.06453,TIRU,2014,Air,Mercure et composés (exprimés en tant que Hg),19,kg/an
065.06453,TIRU,2014,Air,Oxydes d'azote (NOx/NO2),149000,kg/an
065.06453,TIRU,2014,Air,Protoxyde d'azote (N2O),18300,kg/an
065.06453,TIRU,2014,Air,Zinc et composés (exprimés en tant que Zn),265,kg/an
065.06453,TIRU,2014,Air,CO2 Total d'origine non biomasse uniquement,223000000,kg/an
065.06453,TIRU,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),504000000,kg/an
065.06453,TIRU,2014,Air,CO2 Total d'origine biomasse uniquement,281000000,kg/an
065.06453,TIRU,2014,Eau (indirect),Mercure et composés (exprimés en tant que Hg),5.19,kg/an
065.06454,CPCU chaufferies de ST-OUEN I et ST-OUEN II,2014,Air,Chlore et composés inorganiques (en tant que HCl),56900,kg/an
065.06454,CPCU chaufferies de ST-OUEN I et ST-OUEN II,2014,Air,Méthane (CH4),111000,kg/an
065.06454,CPCU chaufferies de ST-OUEN I et ST-OUEN II,2014,Air,Oxydes de soufre (SOx/SO2),570000,kg/an
065.06454,CPCU chaufferies de ST-OUEN I et ST-OUEN II,2014,Air,Oxydes d'azote (NOx/NO2),387000,kg/an
065.06454,CPCU chaufferies de ST-OUEN I et ST-OUEN II,2014,Air,Protoxyde d'azote (N2O),24000,kg/an
065.06454,CPCU chaufferies de ST-OUEN I et ST-OUEN II,2014,Air,CO2 Total d'origine non biomasse uniquement,723000000,kg/an
065.06454,CPCU chaufferies de ST-OUEN I et ST-OUEN II,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),723000000,kg/an
065.06455,SEBIO,2014,Air,CO2 Total d'origine non biomasse uniquement,13500000,kg/an
065.06455,SEBIO,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13500000,kg/an
065.06456,chaufferie zup de sevran,2014,Air,CO2 Total d'origine non biomasse uniquement,32500000,kg/an
065.06456,chaufferie zup de sevran,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),32500000,kg/an
065.06457,Plaine Commune Energie (NORD),2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),33800000,kg/an
065.06457,Plaine Commune Energie (NORD),2014,Air,CO2 Total d'origine biomasse uniquement,33800000,kg/an
065.06481,CREALIS,2014,Air,Chlorofluorocarbures (CFC),5,kg/an
065.06481,CREALIS,2014,Air,Hydrochlorofluorocarbures (HCFC),553,kg/an
065.06481,CREALIS,2014,Air,Hydroflurocarbures (HFC),4060,kg/an
065.06496,CENTRALE THERMIQUE N°1,2014,Air,CO2 Total d'origine non biomasse uniquement,13000000,kg/an
065.06496,CENTRALE THERMIQUE N°1,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13000000,kg/an
065.06498,CRETEIL INCINERATION ENERGIE,2014,Air,Cobalt et composés (exprimés en tant que Co),33.7,kg/an
065.06498,CRETEIL INCINERATION ENERGIE,2014,Air,Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq),0.000173,kg/an
065.06498,CRETEIL INCINERATION ENERGIE,2014,Air,Mercure et composés (exprimés en tant que Hg),21.2,kg/an
065.06498,CRETEIL INCINERATION ENERGIE,2014,Air,CO2 Total d'origine non biomasse uniquement,111000000,kg/an
065.06498,CRETEIL INCINERATION ENERGIE,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),240000000,kg/an
065.06498,CRETEIL INCINERATION ENERGIE,2014,Air,CO2 Total d'origine biomasse uniquement,129000000,kg/an
065.06505,chaufferie zup de fontenay,2014,Air,CO2 Total d'origine non biomasse uniquement,29800000,kg/an
065.06505,chaufferie zup de fontenay,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),29800000,kg/an
065.06514,IVRY PARIS XIII,2014,Air,Dioxines et furanes (PCDD + PCDF) (exprimés en iTeq),0.000105,kg/an
065.06514,IVRY PARIS XIII,2014,Air,Oxydes d'azote (NOx/NO2),193000,kg/an
065.06514,IVRY PARIS XIII,2014,Air,Protoxyde d'azote (N2O),11500,kg/an
065.06514,IVRY PARIS XIII,2014,Air,Zinc et composés (exprimés en tant que Zn),311,kg/an
065.06514,IVRY PARIS XIII,2014,Air,CO2 Total d'origine non biomasse uniquement,250000000,kg/an
065.06514,IVRY PARIS XIII,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),583000000,kg/an
065.06514,IVRY PARIS XIII,2014,Air,CO2 Total d'origine biomasse uniquement,333000000,kg/an
065.06514,IVRY PARIS XIII,2014,Eau (indirect),Di(2-éthylhexyle)phtalate (DEHP),1.52,kg/an
065.06514,IVRY PARIS XIII,2014,Eau (direct),Zinc et composés (exprimés en tant que Zn),1110,kg/an
065.06520,BIO SPRINGER,2014,Air,CO2 Total d'origine non biomasse uniquement,46300000,kg/an
065.06520,BIO SPRINGER,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),46300000,kg/an
065.06520,BIO SPRINGER,2014,Eau (indirect),Azote total,275000,kg/an
065.06520,BIO SPRINGER,2014,Eau (indirect),Demande biologique en oxygène (DBO5),1620000,kg/an
065.06520,BIO SPRINGER,2014,Eau (indirect),Demande chimique en oxygène (DCO),3140000,kg/an
065.06520,BIO SPRINGER,2014,Eau (indirect),Matières en suspension (MES),1110000,kg/an
065.06520,BIO SPRINGER,2014,Eau (indirect),Phosphore total,30100,kg/an
065.06529,GENERIS - Site de Rungis,2014,Air,CO2 Total d'origine non biomasse uniquement,69500000,kg/an
065.06529,GENERIS - Site de Rungis,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),112000000,kg/an
065.06529,GENERIS - Site de Rungis,2014,Air,CO2 Total d'origine biomasse uniquement,42500000,kg/an
065.06552,Centre de Production de Vitry-sur-Seine,2014,Air,CO2 Total d'origine non biomasse uniquement,15400000,kg/an
065.06552,Centre de Production de Vitry-sur-Seine,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15400000,kg/an
065.06552,Centre de Production de Vitry-sur-Seine,2014,Eau (indirect),"Dichlorométhane (DCM, chlorure de méthylène)",17.5,kg/an
065.06558,EDF CPE site de Vitry Sur Seine,2014,Air,Chlore et composés inorganiques (en tant que HCl),31600,kg/an
065.06558,EDF CPE site de Vitry Sur Seine,2014,Air,Cobalt et composés (exprimés en tant que Co),9.6,kg/an
065.06558,EDF CPE site de Vitry Sur Seine,2014,Air,Fluor et composés inorganiques (en tant que HF),7820,kg/an
065.06558,EDF CPE site de Vitry Sur Seine,2014,Air,Mercure et composés (exprimés en tant que Hg),13.5,kg/an
065.06558,EDF CPE site de Vitry Sur Seine,2014,Air,Nickel et composés (exprimés en tant que Ni),67,kg/an
065.06558,EDF CPE site de Vitry Sur Seine,2014,Air,Oxydes de soufre (SOx/SO2),3110000,kg/an
065.06558,EDF CPE site de Vitry Sur Seine,2014,Air,Oxydes d'azote (NOx/NO2),1680000,kg/an
065.06558,EDF CPE site de Vitry Sur Seine,2014,Air,Particules (PM10),56500,kg/an
065.06558,EDF CPE site de Vitry Sur Seine,2014,Air,Vanadium et ses composés,62.9,kg/an
065.06558,EDF CPE site de Vitry Sur Seine,2014,Air,Thallium et ses composés (exprimés en tant que Tl),30.6,kg/an
065.06558,EDF CPE site de Vitry Sur Seine,2014,Air,CO2 Total d'origine non biomasse uniquement,860000000,kg/an
